tahun,nama_provinsi,nama_kabupaten,nama_kecamatan,nama_kelurahan,status_dalam_keluarga,jumlah
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Orang Tua,57
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Suami,3
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,,264
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Anak,16655
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Cucu,169
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Famili Lain,100
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Istri,7571
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Kepala Keluarga,12528
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Menantu,3
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Mertua,12
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Orang Tua,51
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Suami,2
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,,485
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,Anak,3537
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,Cucu,79
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,Famili Lain,48
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,Istri,1571
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,Kepala Keluarga,3073
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,Menantu,15
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,Mertua,3
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,Orang Tua,11
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,,307
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,Anak,4794
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,Cucu,80
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,Famili Lain,83
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,Istri,2240
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,Kepala Keluarga,4046
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,Menantu,1
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,Mertua,8
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,Orang Tua,24
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,,398
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,Anak,12545
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,Cucu,163
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,Famili Lain,101
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,Istri,5748
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,Kepala Keluarga,10334
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,Lainnya,2
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,Menantu,7
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,Mertua,24
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,Orang Tua,51
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,,805
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,Anak,15687
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,Cucu,275
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,Famili Lain,345
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,Istri,6725
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,Kepala Keluarga,12361
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,Menantu,11
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,Mertua,46
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,Orang Tua,110
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,Suami,2
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,,755
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KWITANG,Anak,8470
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KWITANG,Cucu,107
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KWITANG,Famili Lain,69
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KWITANG,Istri,3794
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KWITANG,Kepala Keluarga,6598
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KWITANG,Menantu,4
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KWITANG,Mertua,1
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KWITANG,Orang Tua,41
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,KWITANG,,350
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,Anak,9751
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,Cucu,105
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,Famili Lain,80
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,Istri,4484
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,Kepala Keluarga,8006
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,Menantu,1
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,Mertua,5
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,Orang Tua,57
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,,595
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Anak,12442
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Cucu,223
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Famili Lain,346
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Istri,6121
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Kepala Keluarga,9845
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Lainnya,2
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Menantu,16
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Mertua,36
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Orang Tua,72
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Suami,3
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,,506
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Anak,19277
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Cucu,202
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Famili Lain,147
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Istri,9229
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Kepala Keluarga,14823
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Lainnya,3
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Menantu,8
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Mertua,22
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Orang Tua,92
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Suami,1
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,,962
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Anak,11370
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Cucu,139
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Famili Lain,82
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Istri,5495
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Kepala Keluarga,9369
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Menantu,4
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Mertua,13
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Orang Tua,35
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Suami,1
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,,710
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,Anak,13678
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,Cucu,283
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,Famili Lain,298
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,Istri,6333
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,Kepala Keluarga,10464
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,Menantu,20
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,Mertua,27
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,Orang Tua,48
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,Suami,3
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,,534
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Anak,12571
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Cucu,246
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Famili Lain,404
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Istri,5792
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Kepala Keluarga,9382
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Lainnya,6
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Menantu,8
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Mertua,42
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Orang Tua,92
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Suami,3
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,,650
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,Anak,4402
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,Cucu,59
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,Famili Lain,129
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,Istri,1948
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,Kepala Keluarga,3601
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,Menantu,3
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,Mertua,6
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,Orang Tua,50
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,,205
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,Anak,1958
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,Cucu,108
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,Famili Lain,53
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,Istri,931
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,Kepala Keluarga,1607
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,Menantu,20
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,Mertua,6
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,Orang Tua,17
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,,220
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Anak,6607
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Cucu,128
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Famili Lain,68
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Istri,3009
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Kepala Keluarga,5413
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Menantu,2
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Mertua,13
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Orang Tua,29
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,,395
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,Anak,1664
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,Cucu,17
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,Famili Lain,70
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,Istri,764
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,Kepala Keluarga,1365
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,Mertua,7
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,Orang Tua,8
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,,52
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Anak,11159
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Cucu,217
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Famili Lain,154
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Istri,4999
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Kepala Keluarga,9696
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Lainnya,8
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Menantu,11
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Mertua,26
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Orang Tua,62
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,,636
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Anak,10530
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Cucu,120
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Famili Lain,85
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Istri,4778
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Kepala Keluarga,8371
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Menantu,4
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Mertua,8
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Orang Tua,39
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,,380
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Anak,19155
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Cucu,348
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Famili Lain,265
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Istri,8424
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Kepala Keluarga,14210
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Lainnya,2
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Menantu,9
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Mertua,34
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Orang Tua,92
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Suami,4
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,,787
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Anak,17917
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Cucu,217
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Famili Lain,691
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Istri,7770
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Kepala Keluarga,14125
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Menantu,3
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Mertua,15
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Orang Tua,114
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,,294
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Anak,11659
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Cucu,182
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Famili Lain,126
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Istri,5093
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Kepala Keluarga,9324
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Lainnya,2
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Menantu,7
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Mertua,20
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Orang Tua,71
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Suami,2
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,,806
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Anak,6474
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Cucu,128
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Famili Lain,145
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Istri,2720
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Kepala Keluarga,4890
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Menantu,4
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Mertua,7
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Orang Tua,36
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,,326
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Anak,20456
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Cucu,331
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Famili Lain,447
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Istri,9354
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Kepala Keluarga,15103
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Menantu,4
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Mertua,23
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Orang Tua,123
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Suami,1
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,,874
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Anak,12392
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Cucu,191
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Famili Lain,335
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Istri,5569
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Kepala Keluarga,8589
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Menantu,3
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Mertua,29
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Orang Tua,76
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,,347
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,Anak,10422
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,Cucu,117
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,Famili Lain,147
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,Istri,4742
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,Kepala Keluarga,7368
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,Menantu,3
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,Mertua,18
2019,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,Orang Tua,37
